# Data Set (v1): ML-2018-TR
# Nov 2018
# ML-2018 CUP
# INFO: micheli@di.unipi.it
# (C) CIML group - Gallicchio, Micheli 2018
# 
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs

15,1.595597,-0.029083,1.436135,-0.543470,0.650831,-0.773823,-0.626084,1.115751,-0.922899,0.484948,-11.461410,-21.108280
16,0.680087,-0.406114,0.244365,-1.364332,1.495304,-1.118299,-0.924681,1.234733,-1.341457,1.514813,-6.554101,-25.428014
17,-0.235423,-1.442949,0.061016,-0.922329,1.157515,-1.600565,-1.223277,0.104406,-1.341457,2.144175,-2.137777,-29.202760
18,0.609663,-0.594630,-0.030658,-1.238045,1.495304,-1.393879,-1.342716,1.056260,-1.221869,1.285954,-6.602591,-25.208121
19,1.666021,-0.029083,0.336040,-0.859186,0.707129,-1.324984,-1.342716,1.234733,-0.803311,0.942666,-9.536454,-22.829802
20,0.468816,-1.160176,-0.214007,-1.616904,1.439006,-1.738355,-1.342716,0.401861,-1.281663,1.400384,-5.841624,-26.054165
21,0.398392,-1.160176,-0.122333,-1.616904,1.101217,-1.393879,-1.282997,0.877788,-1.341457,0.942666,-5.012065,-26.662561
22,-1.643900,-0.029083,-1.772475,0.403678,-1.432201,0.328499,0.448863,-1.204393,1.409065,-1.345924,-2.323072,-2.666923
23,-0.869237,0.724979,-1.039079,1.477112,-0.812921,0.672974,1.523811,-0.966430,1.588447,-1.231494,-5.624149,-6.599638
24,1.454750,-0.500372,0.519389,-0.985472,0.650831,-0.980509,-1.462155,1.413206,-0.743517,0.656592,-8.901965,-23.396153
25,1.313902,1.196267,2.077857,0.277392,0.256744,-0.360453,-0.626084,0.461352,0.153392,0.256089,-14.933141,-18.103156
26,1.454750,-0.029083,1.527809,-0.669756,0.538235,-0.429348,-0.685804,0.996769,-0.922899,0.542163,-12.033768,-20.631746
27,0.539240,-0.877403,-0.764055,-1.680048,1.157515,-0.704928,-1.282997,1.532187,-0.982693,0.427733,-8.982898,-23.273612
28,0.680087,0.159432,2.352881,0.214248,0.594533,0.672974,-0.267769,0.937279,-0.324959,0.542163,-14.069727,-18.790768
29,-1.150933,-1.160176,-2.139173,1.161396,-1.544798,0.672974,0.508582,-1.085412,1.169889,-1.117065,-1.468088,-1.716107
30,1.384326,0.253690,0.886087,0.024819,0.425639,-0.084872,-0.864962,0.580333,-0.384753,0.542163,-12.803013,-19.930529
31,0.750511,-0.311856,1.619484,-0.922329,1.044918,-0.222662,-0.566365,0.996769,-0.922899,0.656592,-11.973559,-20.834744
32,0.398392,-1.065918,0.152691,-1.174902,0.594533,-1.462774,-0.924681,0.877788,-1.341457,1.858102,-3.247978,-28.229690
33,0.187120,-1.160176,0.152691,-0.796043,1.326409,-1.531669,-1.044120,0.223388,-1.102281,1.400384,-3.081764,-28.332077
34,1.454750,-0.311856,1.069437,-1.490618,0.932322,-1.049404,-0.626084,0.699315,-0.683723,0.427733,-10.932734,-21.674263
35,1.736445,-0.311856,-1.222428,-1.301188,0.819726,-0.842718,-1.402435,1.353715,-0.803311,0.656592,-9.370103,-22.934093
36,-0.869237,0.536463,-0.764055,0.529964,-1.432201,1.017450,0.807179,-0.966430,1.169889,-0.830991,-8.131757,-9.564660
37,0.539240,-0.971661,0.152691,-1.553761,1.157515,-1.118299,-1.103839,1.353715,-1.341457,1.285954,-6.073111,-25.733434
38,0.750511,-0.594630,0.152691,-1.869477,1.495304,-0.911613,-1.223277,1.234733,-1.341457,1.057095,-6.659106,-25.374990
39,0.398392,-1.631465,-0.305682,-1.048616,1.382708,-1.049404,-1.044120,0.223388,-0.922899,1.686457,-3.715068,-27.779689
40,0.257544,0.253690,2.169532,-0.669756,0.707129,-0.291557,-0.208049,1.115751,-0.384753,0.484948,-13.460562,-19.390528
41,0.257544,-2.102753,-0.030658,-0.985472,1.157515,-1.049404,-1.103839,0.401861,-1.221869,1.514813,-3.674172,-27.763437
42,0.327968,-2.385527,0.061016,-1.111759,1.044918,-1.324984,-1.044120,0.639824,-1.042487,1.858102,-1.560230,-29.719553
43,-0.869237,2.138845,1.069437,0.466821,0.200446,0.948555,0.747460,-0.728466,-0.085784,-0.144414,-14.011129,-16.329763
44,1.736445,-0.500372,0.427715,-0.543470,0.932322,-0.704928,-1.462155,0.877788,-0.803311,0.313304,-10.790608,-21.746610
45,0.257544,-0.783145,-0.397357,-1.743191,1.157515,-1.049404,-1.282997,0.342370,-1.221869,1.972531,-3.004626,-28.339793
46,-0.305847,1.196267,0.244365,1.161396,-0.587729,1.361925,1.105775,-0.787957,0.751332,-0.773776,-12.402142,-14.490044
47,-0.587542,0.536463,-0.214007,1.161396,-1.038114,1.706401,1.225214,-0.787957,0.452362,-0.659347,-10.643611,-12.562224
48,0.820935,0.253690,2.169532,-0.164611,0.538235,0.328499,0.090547,0.877788,-0.384753,0.713807,-14.280528,-18.664154
49,1.173054,-0.783145,0.061016,-0.922329,0.932322,-1.118299,-1.342716,1.829642,-1.281663,0.828236,-8.951170,-23.292754
50,-1.503052,0.536463,-0.397357,0.971967,-1.038114,1.224135,1.225214,-0.966430,0.870920,-0.659347,-7.543956,-8.836612
51,0.398392,-0.311856,0.061016,-1.174902,1.101217,-0.980509,-1.402435,1.353715,-1.341457,0.542163,-7.397200,-24.771172
52,-1.291781,0.253690,-0.397357,1.540256,-1.038114,1.293030,0.687740,-0.966430,0.990508,-1.288709,-9.328209,-10.892487
53,1.806869,-0.406114,1.252786,-0.354040,0.876024,-1.393879,-1.103839,0.877788,-1.221869,0.313304,-9.965206,-22.386128
54,1.454750,-0.594630,-0.580706,-1.048616,1.382708,-0.842718,-0.924681,1.532187,-0.922899,1.285954,-6.993633,-25.042070
55,0.468816,-1.065918,-0.214007,-1.111759,0.876024,-1.462774,-1.044120,0.877788,-0.803311,1.743672,-3.587658,-27.920366
56,1.313902,1.761814,1.711159,-0.606613,-0.249940,0.052918,-0.446927,0.699315,-0.324959,0.542163,-14.869197,-18.165971
57,0.609663,-1.160176,-0.030658,-0.859186,1.044918,-1.049404,-0.805242,0.461352,-0.922899,1.457598,-2.946066,-28.400424
58,-1.643900,0.159432,-0.672380,1.350826,-1.544798,0.879659,1.404372,-0.847448,1.528653,-1.345924,-6.328883,-7.366310
59,0.891359,2.233103,1.344460,-0.101468,-0.362536,0.604079,-0.208049,0.937279,0.213186,0.828236,-14.664827,-17.075808
60,-1.503052,-0.029083,-1.405777,0.719394,-1.432201,0.397394,1.284933,-1.620829,1.289477,-1.059850,-6.640354,-7.724568
61,0.468816,1.479041,0.061016,0.529964,0.538235,0.948555,0.389144,0.401861,0.512156,0.484948,-14.960218,-17.554026
62,0.750511,-1.254434,0.061016,-0.606613,1.044918,-1.738355,-1.044120,0.461352,-1.102281,1.400384,-3.752758,-27.711874
63,1.243478,-0.500372,-1.039079,-1.806334,1.213813,-1.462774,-0.924681,1.770151,-1.162075,0.713807,-8.018178,-24.056045
64,0.468816,1.573298,0.977762,-0.354040,0.425639,0.741869,0.269705,0.104406,0.452362,0.484948,-14.644520,-17.157786
65,1.736445,-0.217599,1.069437,-0.796043,1.044918,-0.980509,-1.223277,0.996769,-1.102281,0.256089,-10.909391,-21.627747
66,-0.164999,-1.914238,-0.397357,-0.922329,1.833093,-0.980509,-1.223277,0.996769,-1.221869,1.400384,-4.539666,-27.205401
67,0.609663,-0.688887,-0.030658,-1.174902,1.213813,-1.669460,-1.462155,1.353715,-0.922899,0.656592,-6.119152,-25.686129
68,-1.010085,-0.123341,0.061016,0.403678,-1.207009,0.604079,0.628021,-1.204393,1.169889,-1.117065,-6.725962,-7.866326
69,0.539240,-0.217599,-0.122333,-1.174902,1.270111,-1.876145,-0.924681,1.353715,-1.341457,1.514813,-6.028526,-25.737508
70,-1.573476,-0.029083,-1.222428,1.540256,-1.375903,0.397394,1.284933,-1.085412,1.349271,-1.174280,-5.365109,-6.248817
71,-1.010085,1.479041,-0.489031,0.087962,-1.038114,1.568611,0.747460,-1.263884,1.409065,-1.002635,-8.546277,-10.067139
72,0.398392,-0.877403,-0.397357,-0.985472,1.101217,-0.636033,-1.402435,1.532187,-0.982693,0.713807,-8.951023,-23.211695
73,-1.010085,0.724979,-0.672380,1.413969,-0.475132,1.430820,1.046056,-0.906939,0.930714,-0.602132,-9.193189,-10.774773
74,0.187120,1.573298,1.069437,0.277392,0.313042,0.948555,-0.148330,1.115751,0.033804,-0.544917,-13.959399,-16.434924
75,-1.221357,-0.123341,-0.672380,0.529964,-1.094412,0.328499,1.404372,-1.620829,1.468859,-1.288709,-3.963493,-4.548876
76,-0.305847,0.819237,0.152691,1.161396,-0.869219,0.879659,0.986337,-1.025921,1.050302,-1.231494,-10.287604,-12.138673
77,-1.010085,0.253690,0.061016,1.161396,-1.150710,0.328499,1.225214,-0.847448,0.691538,-1.117065,-7.606481,-8.956993
78,0.257544,2.044587,1.436135,0.214248,0.369340,-0.084872,-0.864962,0.342370,-0.444547,0.542163,-15.073580,-17.776483
79,1.313902,-1.442949,-0.397357,-1.490618,1.326409,-0.567138,-1.282997,1.591678,-1.401251,1.057095,-8.103270,-24.000605
80,-1.150933,0.253690,0.061016,0.403678,-0.869219,1.224135,0.926617,-1.025921,0.930714,-0.830991,-7.638143,-9.010558
81,1.454750,-0.217599,1.619484,-0.417184,0.538235,-0.153767,-0.984400,0.758806,-0.504341,0.542163,-11.669595,-20.980769
82,-0.939661,0.724979,-0.855729,1.161396,-1.375903,0.741869,1.165495,-1.739811,0.272980,-0.544917,-7.575418,-8.894022
83,-0.446694,0.913494,-0.947404,1.413969,-0.587729,0.879659,1.165495,-0.906939,0.631744,-0.945421,-10.376705,-12.111973
84,0.820935,1.196267,2.077857,-1.174902,0.650831,-0.567138,-0.566365,0.520842,-0.743517,0.313304,-12.600859,-20.095538
85,1.877293,-0.217599,1.069437,-0.669756,0.819726,-0.842718,-1.103839,0.520842,-0.922899,0.256089,-10.873869,-21.700460
86,-1.573476,-0.123341,-0.855729,1.161396,-1.375903,0.328499,0.747460,-1.204393,1.528653,-1.174280,-4.321845,-4.943792
87,1.384326,0.630721,2.169532,-0.922329,0.481937,-0.291557,-0.446927,0.639824,-0.504341,0.313304,-13.317344,-19.414994
88,1.243478,-0.688887,0.061016,-1.301188,1.270111,-1.256089,-1.342716,1.472697,-0.743517,0.942666,-8.544748,-23.705929
89,1.313902,-0.688887,1.711159,-1.048616,0.538235,-0.842718,-0.566365,0.639824,-0.564135,0.771022,-12.191604,-20.398105
90,0.539240,0.819237,2.352881,0.340535,0.313042,0.741869,0.389144,0.223388,0.870920,-0.258844,-15.029708,-17.465172
91,-1.010085,0.819237,-0.305682,1.035110,-0.981816,0.879659,0.687740,-1.085412,1.409065,-0.830991,-8.892842,-10.574010
92,-1.010085,-0.783145,-1.130753,0.656251,-1.263307,0.604079,1.344653,-1.561339,0.512156,-0.544917,-6.866136,-8.055577
93,-0.939661,-0.500372,-0.672380,1.350826,-0.644027,0.604079,1.284933,-0.847448,1.409065,-0.945421,-9.357808,-11.023944
94,1.454750,-0.783145,1.436135,-0.796043,0.707129,-0.360453,-0.745523,0.996769,-0.922899,0.656592,-12.122839,-20.575414
95,-0.024151,-0.500372,-0.030658,-0.985472,1.213813,-1.187194,-1.223277,1.353715,-1.221869,0.599377,-7.231247,-24.760245
96,-0.587542,-0.029083,-0.489031,1.287683,-1.207009,0.535184,1.046056,-0.787957,0.691538,-0.716562,-7.629030,-8.852824
97,0.046273,1.384783,0.794413,0.529964,-0.981816,1.568611,-0.506646,-0.728466,0.631744,-0.602132,-13.071338,-15.334395
98,-1.010085,0.630721,0.061016,1.224540,-0.587729,1.844191,1.284933,-0.490503,0.811126,-1.174280,-11.162100,-13.038124
99,1.102630,1.573298,0.336040,0.151105,0.481937,0.328499,0.389144,0.520842,0.571950,0.484948,-14.703401,-17.144544
100,1.595597,-0.971661,-0.397357,-1.680048,1.157515,-0.773823,-0.805242,1.353715,-0.982693,0.599377,-9.638745,-22.619531
101,-1.150933,-0.971661,-0.855729,1.729685,-0.925518,0.810764,1.523811,-0.728466,0.811126,-0.716562,-5.367125,-6.236542
102,-0.587542,0.913494,-0.672380,1.413969,-1.319605,1.017450,0.269705,-0.787957,0.990508,-1.174280,-9.250323,-10.927987
103,1.243478,-1.631465,-0.397357,-1.174902,1.101217,-1.118299,-1.223277,1.770151,-1.162075,0.427733,-7.374955,-24.561472
104,-0.446694,0.347948,0.061016,1.413969,-0.587729,1.430820,0.389144,-0.371521,0.691538,-0.830991,-7.934315,-9.380374
105,-0.798814,-0.311856,0.061016,1.287683,-0.925518,0.948555,0.866898,-0.847448,1.050302,-0.830991,-7.953910,-9.245917
106,0.539240,-0.500372,-0.122333,-0.922329,1.495304,-1.118299,-1.163558,1.115751,-1.281663,0.942666,-7.423552,-24.675969
107,0.468816,-1.537207,-0.305682,-1.806334,1.833093,-1.393879,-1.282997,0.520842,-1.221869,1.343169,-4.971571,-26.665072
108,-0.446694,0.347948,-0.397357,0.782537,-0.869219,0.741869,1.404372,-1.620829,1.528653,-1.288709,-9.000468,-10.531024
109,0.257544,-1.254434,0.152691,-1.364332,1.270111,-1.462774,-1.282997,0.342370,-1.341457,1.457598,-3.930403,-27.645021
110,0.187120,-1.442949,-0.122333,-1.743191,0.819726,-1.324984,-1.103839,0.104406,-1.341457,2.086960,-1.427733,-29.824989
111,0.046273,0.442206,1.161111,0.529964,0.087849,0.879659,-0.088611,0.818297,-0.324959,0.370518,-14.036370,-16.304141
112,1.384326,0.253690,2.077857,0.024819,0.650831,-0.015977,-1.044120,0.937279,-0.444547,0.313304,-13.095334,-19.720252
113,0.961783,-0.688887,-0.214007,-0.922329,1.495304,-1.738355,-1.402435,1.115751,-1.102281,1.057095,-5.906696,-25.870018
114,-0.869237,-0.029083,-0.672380,1.161396,-1.094412,0.397394,1.165495,-1.323375,1.289477,-1.059850,-2.755442,-3.263567
115,-1.080509,0.724979,-0.580706,1.098253,-0.981816,0.672974,0.807179,-0.787957,1.468859,-0.716562,-8.590470,-10.228325
116,-1.221357,0.159432,-0.855729,0.466821,-0.644027,0.535184,0.389144,-1.323375,1.229683,-1.117065,-5.632324,-6.627845
117,0.891359,-0.500372,-0.214007,-0.859186,1.439006,-1.669460,-1.402435,1.115751,-1.162075,0.656592,-6.095473,-25.781569
118,0.820935,-1.254434,-0.672380,-0.796043,1.607900,-1.187194,-1.223277,0.401861,-1.341457,1.171525,-4.856835,-26.811808
119,1.736445,-0.406114,0.794413,-0.417184,1.044918,-0.704928,-1.462155,1.056260,-0.803311,0.771022,-10.790943,-21.756863
120,-0.164999,0.630721,0.336040,0.529964,-0.193641,0.741869,0.269705,-0.252539,0.512156,-0.087200,-12.749208,-14.871917
121,-1.291781,-0.783145,-0.397357,1.161396,-0.981816,0.259603,0.568302,-1.085412,0.870920,-0.945421,-7.901179,-9.431966
122,0.468816,-1.254434,-0.305682,-1.680048,1.833093,-0.842718,-0.984400,0.877788,-1.162075,1.285954,-4.939705,-26.668146
123,0.187120,1.761814,0.061016,0.719394,-0.700325,1.637506,0.090547,-0.431012,0.452362,-0.144414,-12.374597,-14.500036
124,0.257544,-1.631465,-0.855729,-1.743191,0.932322,-0.911613,-1.282997,0.461352,-0.922899,1.858102,-2.965375,-28.431017
125,0.539240,-0.877403,-0.489031,-0.922329,1.833093,-1.118299,-1.103839,0.223388,-1.221869,1.400384,-4.648135,-27.017564
126,-0.798814,0.630721,-0.305682,1.224540,-1.207009,1.637506,1.284933,-1.263884,0.870920,-0.487703,-10.015985,-11.768571
127,1.595597,-0.406114,1.619484,-0.922329,-0.531430,-0.704928,-0.864962,0.996769,-0.743517,0.656592,-12.420408,-20.370926
128,-0.376270,1.007752,-0.397357,0.529964,-0.812921,1.775296,0.986337,-1.085412,0.691538,-1.231494,-9.646293,-11.309970
129,-0.305847,-0.594630,-0.672380,-1.301188,1.776795,-1.049404,-1.402435,0.461352,-1.162075,1.285954,-4.206378,-27.343677
130,0.116696,0.724979,-0.489031,0.403678,-0.644027,0.948555,0.508582,-0.133557,0.392568,-0.258844,-13.084007,-15.315134
131,1.243478,-0.029083,0.061016,-1.490618,1.270111,-1.049404,-1.223277,1.353715,-1.461045,0.942666,-7.728896,-24.422792
132,-0.728390,0.724979,-0.122333,1.161396,-1.207009,0.741869,1.464091,-0.847448,0.930714,-0.773776,-8.802593,-10.441366
133,-1.996019,0.253690,-0.672380,1.287683,-0.475132,1.706401,1.165495,-0.431012,1.110095,-0.945421,-9.891550,-11.572100
134,1.313902,0.724979,2.352881,-0.290897,0.538235,-0.291557,-1.103839,1.056260,-0.324959,0.542163,-13.422758,-19.327112
135,-1.010085,0.536463,-0.214007,0.782537,-0.869219,0.879659,1.046056,-0.966430,0.571950,-0.888206,-7.417805,-8.722340
136,-0.587542,-0.500372,-0.030658,1.413969,-1.094412,1.224135,1.046056,-0.371521,0.811126,-1.403138,-10.035815,-11.785070
137,-0.164999,0.913494,-0.397357,1.287683,-0.587729,1.293030,0.807179,-0.966430,0.870920,-1.174280,-9.574066,-11.377155
138,1.736445,-0.217599,1.252786,-0.354040,1.044918,-1.807250,-1.163558,0.877788,-1.162075,0.370518,-9.980188,-22.418094
139,1.243478,1.479041,1.252786,0.151105,0.650831,0.741869,-0.088611,0.639824,0.691538,-0.087200,-15.019921,-17.728323
140,0.750511,0.442206,1.986182,0.087962,0.425639,0.466289,-0.028891,0.342370,-0.803311,0.828236,-13.498453,-19.369374
141,-0.024151,1.667556,0.977762,0.971967,-0.081045,1.430820,0.329424,-0.371521,0.452362,-0.029985,-12.964522,-15.190491
142,-1.150933,0.065175,-0.397357,0.656251,-1.319605,0.535184,1.225214,-1.323375,0.631744,-1.174280,-3.907199,-4.680823
143,-0.446694,-0.029083,-0.305682,0.782537,-0.981816,0.672974,0.628021,-1.025921,0.930714,-0.716562,-7.524232,-8.848239
144,-0.798814,0.724979,-0.580706,1.098253,-1.038114,0.397394,0.807179,-1.144902,1.528653,-0.659347,-9.454345,-11.014356
145,0.257544,-0.783145,0.061016,-1.238045,1.382708,-0.773823,-1.342716,0.401861,-0.803311,2.029746,-3.158841,-28.331086
146,0.750511,0.630721,1.986182,-0.227754,0.425639,0.397394,-0.327488,0.282879,-0.564135,-0.258844,-13.101522,-19.735625
147,1.243478,0.536463,1.619484,0.087962,0.481937,-0.636033,-0.267769,0.937279,-0.444547,0.313304,-14.598537,-18.437492
148,-1.080509,0.065175,-0.855729,1.477112,-1.094412,0.535184,1.583530,-1.204393,0.631744,-0.773776,-5.579827,-6.532519
149,-1.010085,0.630721,-0.489031,0.403678,-1.375903,-0.291557,0.986337,-0.847448,0.691538,-1.059850,-7.595062,-8.966892
150,-1.150933,-0.500372,-1.039079,0.908824,-1.544798,0.672974,1.284933,-1.799302,0.870920,-1.345924,-3.020958,-3.526395
151,0.257544,-1.254434,-1.130753,-1.301188,1.157515,-1.118299,-1.044120,0.461352,-1.221869,1.629243,-3.318893,-28.091151
152,0.539240,-1.254434,-0.305682,-1.616904,1.495304,-1.118299,-0.864962,0.639824,-1.221869,1.285954,-4.747095,-26.940953
153,-0.869237,0.253690,-0.030658,1.161396,-1.319605,1.568611,1.225214,-0.609484,0.870920,-1.174280,-9.807339,-11.615072
154,-0.305847,0.724979,0.794413,0.908824,-0.306238,1.293030,0.448863,-0.193048,-0.205372,-0.487703,-12.595963,-14.780879
155,-1.291781,0.159432,-1.497451,1.413969,-0.925518,0.190708,1.464091,-0.728466,0.691538,-1.174280,-4.924195,-5.849638
156,0.187120,1.761814,1.069437,0.529964,-0.306238,0.879659,0.687740,-0.490503,-0.085784,-0.487703,-13.334533,-15.650106
157,1.032206,-1.160176,0.061016,-1.174902,1.157515,-1.531669,-1.282997,1.770151,-0.922899,0.542163,-7.338410,-24.781423
158,-0.446694,1.007752,0.244365,1.350826,-0.700325,1.568611,1.404372,-0.728466,0.392568,-0.945421,-10.659716,-12.539450
159,-0.869237,-0.029083,-1.314102,0.719394,-1.432201,0.397394,0.628021,-0.966430,0.870920,-1.231494,-2.734903,-3.031362
160,-1.080509,0.065175,-0.305682,1.161396,-0.869219,0.190708,1.344653,-1.204393,0.392568,-0.888206,-7.248948,-8.639859
161,-1.573476,-0.500372,-0.855729,1.540256,-1.038114,0.741869,1.464091,-1.085412,1.349271,-1.059850,-5.990710,-6.864970
162,0.609663,-0.783145,-0.122333,-1.301188,1.044918,-0.980509,-0.984400,1.472697,-1.162075,0.942666,-7.635296,-24.470123
163,-0.446694,-0.500372,-0.214007,0.908824,-0.981816,1.017450,0.508582,-0.787957,0.930714,-0.888206,-7.664816,-8.851775
164,-0.587542,0.159432,-0.489031,0.214248,-0.869219,0.672974,1.464091,-1.204393,0.691538,-1.231494,-2.929685,-3.394763
165,1.313902,1.196267,2.169532,-0.732900,0.988620,-0.842718,-0.566365,0.342370,-1.042487,0.313304,-13.309187,-19.456178
166,1.454750,-0.877403,0.152691,-1.364332,0.763428,-1.187194,-1.103839,1.472697,-1.162075,0.599377,-8.141680,-24.002361
167,-0.094575,-2.197011,0.152691,-1.301188,1.157515,-1.807250,-1.223277,0.401861,-1.281663,1.743672,-2.234446,-29.026519
168,0.398392,-1.348691,-0.122333,-1.616904,1.495304,-1.187194,-0.805242,0.223388,-1.162075,1.514813,-3.324837,-28.241718
169,-1.221357,-0.594630,-0.672380,0.593108,-1.038114,0.397394,1.523811,-1.263884,1.289477,-1.288709,-4.001066,-4.646038
170,1.173054,-0.406114,0.152691,-0.985472,0.819726,-0.911613,-1.402435,1.472697,-1.042487,-0.029985,-9.622422,-22.770717
171,-0.446694,1.573298,0.152691,1.161396,-0.531430,1.706401,1.284933,-0.490503,0.512156,-0.830991,-10.719380,-12.590565
172,0.257544,-1.348691,-0.397357,-1.364332,0.988620,-1.669460,-1.342716,0.401861,-1.281663,2.086960,-2.063562,-29.118633
173,-1.150933,0.819237,-1.589126,1.477112,-0.756623,0.466289,1.464091,-1.144902,1.528653,-0.830991,-6.344273,-7.418488
174,1.102630,0.159432,1.802833,0.340535,0.594533,-0.567138,0.090547,0.282879,0.272980,0.313304,-14.339019,-18.647964
175,-1.221357,-0.029083,-0.489031,0.593108,-1.375903,-0.429348,1.404372,-1.085412,0.751332,-0.888206,-3.563395,-4.232569
176,-1.150933,-0.029083,-0.764055,0.971967,-0.925518,0.672974,1.046056,-0.847448,1.050302,-0.773776,-6.687033,-7.711484
177,0.609663,-0.029083,-0.122333,-0.922329,1.439006,-1.462774,-1.402435,1.056260,-1.401251,0.599377,-6.575766,-25.358957
178,1.454750,-0.594630,1.161111,-0.606613,1.044918,-0.567138,-0.864962,1.115751,-0.982693,-0.373273,-10.102288,-22.357804
179,0.539240,-0.594630,-0.030658,-1.174902,1.326409,-1.118299,-0.984400,1.115751,-1.162075,0.828236,-5.742819,-26.053333
180,-1.291781,0.630721,-0.030658,1.161396,-0.362536,1.293030,0.628021,-0.193048,0.452362,-0.544917,-12.066675,-14.166278
181,1.102630,-0.783145,-0.397357,-1.490618,1.382708,-1.187194,-1.402435,0.937279,-1.341457,1.228739,-5.549056,-26.289184
182,-1.010085,0.724979,-0.305682,0.340535,-0.869219,0.604079,1.284933,-1.501848,0.691538,-1.231494,-7.100271,-8.188739
183,-0.517118,1.573298,0.336040,0.403678,-0.137343,0.397394,0.508582,-0.014576,0.033804,-0.087200,-13.154482,-15.545980
184,-1.080509,-0.217599,-0.672380,1.603399,-0.756623,0.052918,0.448863,-1.620829,1.169889,-0.602132,-5.459838,-6.488650
185,0.468816,-0.783145,-1.039079,-0.859186,1.833093,-1.393879,-0.924681,0.461352,-1.102281,1.285954,-4.707260,-26.969194
186,1.102630,2.233103,0.702738,-0.290897,-0.137343,0.397394,0.269705,0.461352,0.392568,0.084445,-14.802398,-17.117586
187,-0.869237,-0.406114,-0.947404,1.224540,-1.544798,0.397394,1.284933,-0.847448,0.631744,-1.174280,-2.834410,-3.390780
188,0.750511,0.159432,1.527809,-0.354040,0.594533,-0.015977,-0.446927,1.115751,-0.025990,0.313304,-12.304483,-20.429511
189,0.257544,2.044587,-0.672380,0.087962,0.256744,0.879659,0.508582,0.461352,-0.205372,-0.029985,-13.766156,-16.049190
190,-0.939661,-0.406114,-1.589126,0.719394,-1.488499,0.604079,0.687740,-0.847448,1.050302,-1.002635,-1.851115,-2.212659
191,-1.080509,0.253690,-0.764055,1.224540,-1.038114,0.810764,0.687740,-0.847448,1.648241,-0.830991,-5.560035,-6.492207
192,-0.728390,0.630721,-0.305682,1.540256,-1.319605,0.397394,1.523811,-1.085412,0.631744,-0.659347,-7.887120,-9.331056
193,0.539240,1.856072,0.336040,0.087962,0.425639,0.672974,0.269705,1.056260,0.033804,0.542163,-14.360114,-16.778930
194,-0.024151,-1.254434,-1.222428,-1.111759,1.776795,-0.911613,-1.163558,0.223388,-1.162075,1.400384,-5.377868,-26.358981
195,0.327968,2.044587,1.069437,0.403678,0.481937,0.259603,-0.208049,0.520842,-0.324959,0.427733,-14.963425,-17.827313
196,0.398392,-0.688887,-0.947404,-1.680048,1.270111,-0.773823,-1.462155,1.472697,-1.221869,0.256089,-8.935301,-23.342136
197,-0.939661,0.347948,-0.855729,1.919115,-1.263307,0.672974,1.523811,-0.966430,1.708035,-0.830991,-5.371024,-6.271842
198,0.116696,-0.783145,-0.672380,-1.238045,1.607900,-1.324984,-1.282997,0.580333,-1.341457,1.285954,-4.912567,-26.820887
199,0.257544,-0.688887,-0.580706,-1.048616,1.270111,-0.980509,-1.044120,0.937279,-0.922899,1.858102,-3.345693,-28.093796
